Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
210038.0,ThinkPad Laptop,1.0,999.99,06/15/19 14:49,"443 Maple St, New York City, NY 10001"
210039.0,AAA Batteries (4-pack),1.0,2.99,06/10/19 09:08,"988 Maple St, Dallas, TX 75001"
210040.0,AA Batteries (4-pack),1.0,3.84,06/29/19 14:30,"711 1st St, San Francisco, CA 94016"
210041.0,27in FHD Monitor,1.0,149.99,06/17/19 21:31,"225 West St, Atlanta, GA 30301"
210042.0,Flatscreen TV,1.0,300.0,06/21/19 06:28,"325 Park St, Portland, OR 97035"
210043.0,Apple Airpods Headphones,1.0,150.0,06/16/19 23:20,"395 Main St, Seattle, WA 98101"
210044.0,Apple Airpods Headphones,1.0,150.0,06/14/19 00:28,"372 Spruce St, Portland, OR 97035"
210045.0,Bose SoundSport Headphones,1.0,99.99,06/03/19 19:58,"287 Cedar St, Boston, MA 02215"
210046.0,Apple Airpods Headphones,1.0,150.0,06/15/19 11:08,"816 1st St, San Francisco, CA 94016"
210047.0,34in Ultrawide Monitor,1.0,379.99,06/06/19 18:53,"973 Lakeview St, San Francisco, CA 94016"
210048.0,Wired Headphones,1.0,11.99,06/05/19 07:41,"314 Ridge St, San Francisco, CA 94016"
210049.0,ThinkPad Laptop,1.0,999.99,06/20/19 18:20,"993 6th St, San Francisco, CA 94016"
210050.0,Bose SoundSport Headphones,1.0,99.99,06/13/19 11:24,"271 13th St, New York City, NY 10001"
210051.0,iPhone,1.0,700.0,06/11/19 16:15,"784 Pine St, Austin, TX 73301"
210052.0,USB-C Charging Cable,1.0,11.95,06/18/19 14:01,"24 Main St, Seattle, WA 98101"
210053.0,Lightning Charging Cable,1.0,14.95,06/04/19 11:55,"68 Lake St, Los Angeles, CA 90001"
210054.0,Lightning Charging Cable,1.0,14.95,06/22/19 18:26,"175 6th St, Los Angeles, CA 90001"
210055.0,Apple Airpods Headphones,1.0,150.0,06/17/19 20:00,"575 Wilson St, Portland, ME 04101"
210056.0,Macbook Pro Laptop,1.0,1700.0,06/09/19 00:13,"171 Lakeview St, Seattle, WA 98101"
210057.0,AAA Batteries (4-pack),2.0,2.99,06/19/19 09:23,"82 2nd St, Boston, MA 02215"
210058.0,Lightning Charging Cable,1.0,14.95,06/12/19 14:17,"641 1st St, Austin, TX 73301"
210059.0,27in FHD Monitor,1.0,149.99,06/06/19 18:50,"902 Hickory St, Los Angeles, CA 90001"
210060.0,USB-C Charging Cable,1.0,11.95,06/06/19 20:24,"592 Elm St, Portland, OR 97035"
210061.0,Flatscreen TV,1.0,300.0,06/28/19 23:36,"975 Elm St, San Francisco, CA 94016"
210062.0,AAA Batteries (4-pack),1.0,2.99,06/04/19 14:37,"709 Church St, New York City, NY 10001"
210063.0,Lightning Charging Cable,1.0,14.95,06/19/19 23:19,"77 Highland St, Atlanta, GA 30301"
210064.0,Lightning Charging Cable,1.0,14.95,06/16/19 20:39,"101 Lincoln St, Atlanta, GA 30301"
210064.0,27in FHD Monitor,1.0,149.99,06/16/19 20:39,"101 Lincoln St, Atlanta, GA 30301"
210065.0,Lightning Charging Cable,1.0,14.95,06/20/19 15:11,"490 River St, San Francisco, CA 94016"
210066.0,iPhone,1.0,700.0,06/07/19 12:07,"691 Cherry St, Dallas, TX 75001"
210067.0,Wired Headphones,1.0,11.99,06/16/19 15:47,"471 Lincoln St, Los Angeles, CA 90001"
210068.0,AA Batteries (4-pack),1.0,3.84,06/09/19 16:40,"868 6th St, San Francisco, CA 94016"
210069.0,Google Phone,1.0,600.0,06/11/19 06:26,"743 2nd St, New York City, NY 10001"
210070.0,AAA Batteries (4-pack),1.0,2.99,06/19/19 17:05,"977 Johnson St, San Francisco, CA 94016"
210071.0,Lightning Charging Cable,1.0,14.95,06/10/19 17:31,"988 Pine St, Portland, OR 97035"
210072.0,AA Batteries (4-pack),2.0,3.84,06/19/19 16:07,"921 4th St, San Francisco, CA 94016"
210073.0,Bose SoundSport Headphones,1.0,99.99,06/14/19 17:21,"400 Johnson St, Dallas, TX 75001"
210074.0,AA Batteries (4-pack),2.0,3.84,06/25/19 10:06,"794 Wilson St, Los Angeles, CA 90001"
210075.0,USB-C Charging Cable,1.0,11.95,06/07/19 14:29,"216 Main St, Los Angeles, CA 90001"
210076.0,AA Batteries (4-pack),1.0,3.84,06/16/19 22:58,"168 Washington St, New York City, NY 10001"
210077.0,Wired Headphones,1.0,11.99,06/15/19 07:33,"357 8th St, San Francisco, CA 94016"
210078.0,ThinkPad Laptop,1.0,999.99,06/08/19 17:12,"981 Chestnut St, Portland, OR 97035"
210079.0,LG Dryer,1.0,600.0,06/10/19 16:48,"516 Park St, San Francisco, CA 94016"
210080.0,AAA Batteries (4-pack),1.0,2.99,06/24/19 21:20,"280 Spruce St, Austin, TX 73301"
210081.0,Bose SoundSport Headphones,1.0,99.99,06/01/19 21:29,"354 Dogwood St, Atlanta, GA 30301"
210082.0,USB-C Charging Cable,1.0,11.95,06/02/19 15:26,"119 11th St, Los Angeles, CA 90001"
210083.0,Lightning Charging Cable,1.0,14.95,06/05/19 09:51,"468 12th St, Boston, MA 02215"
210084.0,ThinkPad Laptop,1.0,999.99,06/11/19 18:16,"696 Adams St, Los Angeles, CA 90001"
210085.0,27in FHD Monitor,1.0,149.99,06/08/19 19:13,"425 13th St, Austin, TX 73301"
210086.0,34in Ultrawide Monitor,1.0,379.99,06/02/19 21:09,"550 Lake St, San Francisco, CA 94016"
210087.0,Lightning Charging Cable,1.0,14.95,06/30/19 12:11,"720 Dogwood St, San Francisco, CA 94016"
210088.0,Wired Headphones,1.0,11.99,06/18/19 18:37,"619 7th St, Austin, TX 73301"
210089.0,USB-C Charging Cable,1.0,11.95,06/24/19 19:10,"177 8th St, Los Angeles, CA 90001"
210090.0,AAA Batteries (4-pack),3.0,2.99,06/29/19 15:43,"534 Johnson St, Portland, OR 97035"
210091.0,Macbook Pro Laptop,1.0,1700.0,06/03/19 05:39,"238 5th St, San Francisco, CA 94016"
210092.0,USB-C Charging Cable,1.0,11.95,06/02/19 19:52,"359 Jefferson St, San Francisco, CA 94016"
210093.0,Apple Airpods Headphones,1.0,150.0,06/04/19 08:52,"2 Hill St, San Francisco, CA 94016"
210094.0,AAA Batteries (4-pack),1.0,2.99,06/06/19 11:55,"968 2nd St, Austin, TX 73301"
210095.0,AAA Batteries (4-pack),2.0,2.99,06/27/19 14:01,"930 North St, Atlanta, GA 30301"
210096.0,27in FHD Monitor,1.0,149.99,06/10/19 10:17,"126 8th St, Atlanta, GA 30301"
210097.0,Lightning Charging Cable,1.0,14.95,06/07/19 12:26,"399 Spruce St, Seattle, WA 98101"
210098.0,AAA Batteries (4-pack),1.0,2.99,06/06/19 00:11,"587 Adams St, San Francisco, CA 94016"
210099.0,Lightning Charging Cable,2.0,14.95,06/17/19 20:56,"362 Highland St, Seattle, WA 98101"
210100.0,Apple Airpods Headphones,1.0,150.0,06/27/19 09:30,"550 7th St, New York City, NY 10001"
210101.0,Vareebadd Phone,1.0,400.0,06/05/19 13:53,"944 Hickory St, Los Angeles, CA 90001"
210102.0,Wired Headphones,1.0,11.99,06/17/19 09:05,"275 Forest St, San Francisco, CA 94016"
210103.0,Google Phone,1.0,600.0,06/01/19 17:58,"626 12th St, Los Angeles, CA 90001"
210104.0,Bose SoundSport Headphones,1.0,99.99,06/14/19 16:51,"324 Lake St, Los Angeles, CA 90001"
210105.0,AA Batteries (4-pack),3.0,3.84,06/19/19 20:22,"445 11th St, Boston, MA 02215"
210106.0,Wired Headphones,2.0,11.99,06/12/19 20:04,"531 Johnson St, Austin, TX 73301"
210107.0,Lightning Charging Cable,1.0,14.95,06/13/19 07:19,"325 Jefferson St, Los Angeles, CA 90001"
210108.0,27in FHD Monitor,1.0,149.99,06/25/19 12:37,"859 Center St, San Francisco, CA 94016"
210109.0,Lightning Charging Cable,1.0,14.95,06/24/19 12:04,"820 West St, Boston, MA 02215"
210110.0,Apple Airpods Headphones,1.0,150.0,06/13/19 18:26,"194 Hill St, Portland, OR 97035"
210111.0,Lightning Charging Cable,1.0,14.95,06/12/19 20:58,"792 9th St, Boston, MA 02215"
210112.0,USB-C Charging Cable,1.0,11.95,06/05/19 21:44,"838 Center St, San Francisco, CA 94016"
210113.0,USB-C Charging Cable,1.0,11.95,06/30/19 18:44,"258 Hickory St, Seattle, WA 98101"
210114.0,Wired Headphones,1.0,11.99,06/20/19 07:19,"559 Walnut St, San Francisco, CA 94016"
210115.0,Apple Airpods Headphones,1.0,150.0,06/04/19 19:16,"85 6th St, Boston, MA 02215"
210116.0,Bose SoundSport Headphones,1.0,99.99,06/13/19 21:52,"65 Elm St, San Francisco, CA 94016"
210117.0,Bose SoundSport Headphones,1.0,99.99,06/25/19 17:23,"371 9th St, New York City, NY 10001"
210118.0,Bose SoundSport Headphones,1.0,99.99,06/23/19 12:29,"208 1st St, San Francisco, CA 94016"
210119.0,Wired Headphones,2.0,11.99,06/24/19 18:02,"800 River St, Los Angeles, CA 90001"
210120.0,AA Batteries (4-pack),1.0,3.84,06/28/19 11:00,"316 Sunset St, Dallas, TX 75001"
210121.0,Wired Headphones,1.0,11.99,06/10/19 17:13,"330 Lake St, Boston, MA 02215"
210122.0,AA Batteries (4-pack),1.0,3.84,06/27/19 21:23,"448 Jefferson St, Dallas, TX 75001"
210123.0,AAA Batteries (4-pack),1.0,2.99,06/01/19 22:36,"194 12th St, San Francisco, CA 94016"
210124.0,Wired Headphones,1.0,11.99,06/13/19 10:16,"256 Washington St, Portland, ME 04101"
210125.0,Apple Airpods Headphones,1.0,150.0,06/01/19 11:02,"889 Sunset St, Boston, MA 02215"
210126.0,20in Monitor,1.0,109.99,06/21/19 18:51,"803 Pine St, Los Angeles, CA 90001"
210127.0,AA Batteries (4-pack),1.0,3.84,06/15/19 11:23,"592 Jackson St, San Francisco, CA 94016"
210128.0,Lightning Charging Cable,1.0,14.95,06/08/19 07:20,"880 Jackson St, New York City, NY 10001"
210129.0,USB-C Charging Cable,1.0,11.95,06/11/19 12:13,"36 6th St, Atlanta, GA 30301"
210130.0,AAA Batteries (4-pack),5.0,2.99,06/11/19 10:26,"714 Lincoln St, San Francisco, CA 94016"
210131.0,AA Batteries (4-pack),1.0,3.84,06/29/19 10:16,"653 Maple St, San Francisco, CA 94016"
210132.0,Apple Airpods Headphones,2.0,150.0,06/18/19 21:24,"127 5th St, San Francisco, CA 94016"
210133.0,AA Batteries (4-pack),2.0,3.84,06/26/19 19:19,"712 Park St, Seattle, WA 98101"
210134.0,AA Batteries (4-pack),1.0,3.84,06/17/19 11:40,"362 Chestnut St, Portland, OR 97035"
210135.0,Wired Headphones,2.0,11.99,06/26/19 23:56,"557 Dogwood St, San Francisco, CA 94016"
210136.0,Wired Headphones,1.0,11.99,06/12/19 22:13,"554 Dogwood St, Dallas, TX 75001"
210137.0,AA Batteries (4-pack),1.0,3.84,06/18/19 20:05,"479 2nd St, Los Angeles, CA 90001"
210138.0,27in 4K Gaming Monitor,1.0,389.99,06/25/19 17:58,"445 Wilson St, San Francisco, CA 94016"
210139.0,AA Batteries (4-pack),1.0,3.84,06/02/19 20:55,"572 Elm St, Boston, MA 02215"
210140.0,AA Batteries (4-pack),1.0,3.84,06/18/19 13:54,"746 Lincoln St, Los Angeles, CA 90001"
210141.0,Bose SoundSport Headphones,1.0,99.99,06/15/19 18:45,"6 Lake St, Los Angeles, CA 90001"
210142.0,Flatscreen TV,1.0,300.0,06/24/19 18:26,"669 7th St, San Francisco, CA 94016"
210143.0,Bose SoundSport Headphones,1.0,99.99,06/25/19 10:05,"777 Ridge St, Atlanta, GA 30301"
210144.0,27in 4K Gaming Monitor,1.0,389.99,06/17/19 15:19,"255 5th St, Portland, OR 97035"
210144.0,AA Batteries (4-pack),1.0,3.84,06/17/19 15:19,"255 5th St, Portland, OR 97035"
210145.0,20in Monitor,1.0,109.99,06/28/19 22:20,"860 Washington St, Atlanta, GA 30301"
210146.0,AA Batteries (4-pack),1.0,3.84,06/25/19 20:20,"199 7th St, San Francisco, CA 94016"
210147.0,Bose SoundSport Headphones,1.0,99.99,06/12/19 22:37,"144 Maple St, Austin, TX 73301"
210148.0,20in Monitor,1.0,109.99,06/16/19 07:24,"710 Washington St, Atlanta, GA 30301"
210148.0,Wired Headphones,1.0,11.99,06/16/19 07:24,"710 Washington St, Atlanta, GA 30301"
210149.0,USB-C Charging Cable,1.0,11.95,06/14/19 17:09,"978 Walnut St, Atlanta, GA 30301"
210150.0,27in FHD Monitor,1.0,149.99,06/11/19 13:10,"149 Pine St, San Francisco, CA 94016"
210151.0,USB-C Charging Cable,1.0,11.95,06/10/19 21:51,"655 1st St, Los Angeles, CA 90001"
210152.0,AAA Batteries (4-pack),2.0,2.99,06/20/19 22:11,"937 10th St, Portland, OR 97035"
210153.0,Lightning Charging Cable,2.0,14.95,06/09/19 14:58,"305 Cherry St, New York City, NY 10001"
210154.0,iPhone,1.0,700.0,06/02/19 16:07,"273 Madison St, New York City, NY 10001"
210155.0,AAA Batteries (4-pack),1.0,2.99,06/08/19 18:33,"636 West St, New York City, NY 10001"
210156.0,USB-C Charging Cable,1.0,11.95,06/02/19 11:37,"333 13th St, Los Angeles, CA 90001"
210157.0,AA Batteries (4-pack),1.0,3.84,06/20/19 08:46,"697 West St, San Francisco, CA 94016"
210158.0,27in 4K Gaming Monitor,1.0,389.99,06/12/19 11:50,"65 Hill St, San Francisco, CA 94016"
210159.0,Wired Headphones,1.0,11.99,06/12/19 13:43,"488 Johnson St, Dallas, TX 75001"
210160.0,Macbook Pro Laptop,1.0,1700.0,06/18/19 13:22,"711 Ridge St, New York City, NY 10001"
210161.0,Apple Airpods Headphones,1.0,150.0,06/27/19 19:24,"549 5th St, Boston, MA 02215"
210162.0,Macbook Pro Laptop,1.0,1700.0,06/20/19 21:02,"237 Maple St, Seattle, WA 98101"
210163.0,USB-C Charging Cable,1.0,11.95,06/16/19 13:57,"584 Meadow St, San Francisco, CA 94016"
210164.0,AAA Batteries (4-pack),1.0,2.99,06/06/19 20:05,"861 Walnut St, Portland, OR 97035"
210165.0,27in FHD Monitor,1.0,149.99,06/18/19 16:43,"569 River St, Los Angeles, CA 90001"
210166.0,Bose SoundSport Headphones,1.0,99.99,06/21/19 21:33,"883 Church St, Austin, TX 73301"
210167.0,Apple Airpods Headphones,1.0,150.0,06/23/19 14:57,"433 13th St, Dallas, TX 75001"
210168.0,USB-C Charging Cable,1.0,11.95,06/09/19 11:28,"690 West St, Seattle, WA 98101"
210169.0,AA Batteries (4-pack),1.0,3.84,06/26/19 19:04,"890 7th St, San Francisco, CA 94016"
210170.0,Vareebadd Phone,1.0,400.0,06/05/19 20:00,"405 Pine St, Seattle, WA 98101"
